#od do pocet min kmh
Praha
201 203 447 2162.71 24.8022 "D1 201..203km smer Olomouc"
203 210 1096 7890.98 58.335 "D1 203..210km smer Olomouc"
210 213 715 3347.05 38.4518 "D1 210..213km smer Olomouc"
213 216 700 1691.69 74.4815 "D1 213..216km smer Olomouc -- provoz 1 pruhem"
216 226 358 2870.56 74.8286 "D1 216..226km smer Olomouc -- provoz 1 pruhem"
226 230 543 1124.52 115.889 "D1 226..230km smer Olomouc"
230 236 694 1950.53 128.088 "D1 230..236km smer Olomouc"
236 244 508 1913.36 127.441 "D1 236..244km smer Olomouc"
244 253 321 1377.61 125.827 "D1 244..253km smer Olomouc"
253 258 721 1700 127.235 "D1 253..258km smer Olomouc"
258 260 517 484.624 128.017 "D1 258..260km smer Olomouc"
260 265 304 712.263 128.043 "D1 260..265km smer Olomouc"
265 308 231 4688.81 127.107 "D1 265..308km smer Olomouc"
308 311 228 326.135 125.837 "D1 308..311km smer Olomouc"
311 321 999 4735.3 126.581 "D1 311..321km smer Olomouc"
321 330 947 4020.64 127.189 "D1 321..330km smer Olomouc"
330 336 188 533.836 126.78 "D1 330..336km smer Olomouc"
336 342 178 506.193 126.592 "D1 336..342km smer Olomouc"
342 349 166 539.398 129.255 "D1 342..349km smer Olomouc"
349 354 123 714.71 51.6294 "D1 349..354km smer Olomouc"
354 357 1238 2602.91 85.6118 "D1 354..357km smer Olomouc"
357 361 2308 4362.68 126.968 "D1 357..361km smer Olomouc"
361 365 1768 3343.78 126.898 "D1 361..365km smer Olomouc"
365 370 1198 2835.25 126.761 "D1 365..370km smer Olomouc"
370 376 705 1996.58 127.117 "D1 370..376km smer Olomouc"


