#od do pocet min kmh
Praha
194 196 43919 41626.5 126.609 "D1 194..196km smer Olomouc"
196 201 42302 100025 126.874 "D1 196..201km smer Olomouc"
201 203 38066 36015.2 126.833 "D1 201..203km smer Olomouc"
203 210 31437 113462 116.37 "D1 203..210km smer Olomouc"
210 213 25448 43131.1 106.203 "D1 210..213km smer Olomouc"
213 216 25418 61908.4 73.9034 "D1 213..216km smer Olomouc -- provoz 1 pruhem"
216 226 19518 158341 73.9596 "D1 216..226km smer Olomouc -- provoz 1 pruhem"
226 230 20359 41902.8 116.607 "D1 226..230km smer Olomouc"
230 236 21138 60119.2 126.577 "D1 230..236km smer Olomouc"
236 244 20695 78381.6 126.734 "D1 236..244km smer Olomouc"
244 253 20272 86258 126.909 "D1 244..253km smer Olomouc"
253 258 20807 49218.6 126.824 "D1 253..258km smer Olomouc"
258 260 20106 19031 126.778 "D1 258..260km smer Olomouc"
260 265 19384 45951.8 126.55 "D1 260..265km smer Olomouc"
265 308 20212 410751 126.955 "D1 265..308km smer Olomouc"
308 311 21193 30080 126.82 "D1 308..311km smer Olomouc"
311 321 22375 106017 126.631 "D1 311..321km smer Olomouc"
321 330 22349 95056.2 126.961 "D1 321..330km smer Olomouc"
330 336 20440 58064.6 126.728 "D1 330..336km smer Olomouc"
336 342 21748 61801.4 126.685 "D1 336..342km smer Olomouc"
342 349 23047 76343.6 126.792 "D1 342..349km smer Olomouc"
349 354 24372 57673 126.777 "D1 349..354km smer Olomouc"
354 357 17889 25367.6 126.934 "D1 354..357km smer Olomouc"
357 361 19560 37082.9 126.592 "D1 357..361km smer Olomouc"
361 365 17326 32748.1 126.977 "D1 361..365km smer Olomouc"
365 370 15083 35692.8 126.774 "D1 365..370km smer Olomouc"
370 376 12887 36546.5 126.943 "D1 370..376km smer Olomouc"


