540 213 216 498 1197.39 74.8628 "D1 216..213km smer Praha -- provoz 1 pruhem"
600 213 216 956 2289.05 75.1752 "D1 216..213km smer Praha -- provoz 1 pruhem"
660 213 216 975 2363.7 74.2481 "D1 216..213km smer Praha -- provoz 1 pruhem"
720 213 216 552 1383.78 71.8033 "D1 216..213km smer Praha -- provoz 1 pruhem"
780 213 216 498 1207.77 74.2195 "D1 216..213km smer Praha -- provoz 1 pruhem"
840 213 216 555 1330.71 75.0725 "D1 216..213km smer Praha -- provoz 1 pruhem"
900 213 216 665 1598.1 74.9013 "D1 216..213km smer Praha -- provoz 1 pruhem"
960 213 216 689 1654.35 74.9659 "D1 216..213km smer Praha -- provoz 1 pruhem"
1020 213 216 868 2071.05 75.4402 "D1 216..213km smer Praha -- provoz 1 pruhem"
1080 213 216 884 2161.02 73.6319 "D1 216..213km smer Praha -- provoz 1 pruhem"
1140 213 216 648 1570.69 74.2602 "D1 216..213km smer Praha -- provoz 1 pruhem"
1200 213 216 504 1214.42 74.7023 "D1 216..213km smer Praha -- provoz 1 pruhem"
