#od do pocet min kmh
Praha
370 376 0 0 0 "D1 376..370km smer Praha"
365 370 0 0 0 "D1 370..365km smer Praha"
361 365 0 0 0 "D1 365..361km smer Praha"
357 361 0 0 0 "D1 361..357km smer Praha"
354 357 1094 1551.01 126.962 "D1 357..354km smer Praha"
349 354 3658 8655.3 126.789 "D1 354..349km smer Praha"
342 349 3019 9996.95 126.837 "D1 349..342km smer Praha"
336 342 2426 6890.56 126.747 "D1 342..336km smer Praha"
330 336 1869 5288.95 127.216 "D1 336..330km smer Praha"
321 330 1301 5516.97 127.342 "D1 330..321km smer Praha"
311 321 1224 5760.32 127.493 "D1 321..311km smer Praha"
308 311 1978 2779.05 128.116 "D1 311..308km smer Praha"
265 308 1230 25033.1 126.768 "D1 308..265km smer Praha"
260 265 890 2106.45 126.754 "D1 265..260km smer Praha"
258 260 877 832.001 126.49 "D1 260..258km smer Praha"
253 258 850 2014.69 126.571 "D1 258..253km smer Praha"
244 253 1185 5043.44 126.878 "D1 253..244km smer Praha"
236 244 935 3557.11 126.17 "D1 244..236km smer Praha"
230 236 696 1985.01 126.226 "D1 236..230km smer Praha"
226 230 669 1266.3 126.794 "D1 230..226km smer Praha"
220 226 623 1931.5 116.117 "D1 226..220km smer Praha"
216 220 595 1915.18 74.5622 "D1 220..216km smer Praha -- provoz 1 pruhem"
213 216 570 1409.67 72.7827 "D1 216..213km smer Praha -- provoz 1 pruhem"
210 213 554 944.773 105.549 "D1 213..210km smer Praha"
203 210 514 1854.97 116.379 "D1 210..203km smer Praha"
201 203 3020 2858.2 126.793 "D1 203..201km smer Praha"
196 201 5109 12084.9 126.828 "D1 201..196km smer Praha"
194 196 6825 6454.33 126.892 "D1 196..194km smer Praha"
190 194 8111 15326.1 127.015 "D1 194..190km smer Praha"
182 190 8722 36057.9 116.107 "D1 190..182km smer Praha"
178 182 7172 13562.4 126.915 "D1 182..178km smer Praha"
168 178 5482 25838.3 127.3 "D1 178..168km smer Praha"
162 168 4058 11534 126.659 "D1 168..162km smer Praha"
153 162 2487 17771.2 75.5707 "D1 162..153km smer Praha -- provoz 1 pruhem"
146 153 2380 7894.09 126.626 "D1 153..146km smer Praha"
141 146 2302 5448.89 126.741 "D1 146..141km smer Praha"
134 141 2178 7226.69 126.581 "D1 141..134km smer Praha"
119 134 1928 14826.7 117.032 "D1 134..119km smer Praha"
112 119 1827 6052.57 126.779 "D1 119..112km smer Praha"
104 112 2231 8437.43 126.92 "D1 112..104km smer Praha"
90 104 1550 10227 127.31 "D1 104..90km smer Praha"
81 90 2327 9891.1 127.041 "D1 90..81km smer Praha"
75 81 2041 5771.34 127.312 "D1 81..75km smer Praha"
66 75 1678 12007.4 75.4635 "D1 75..66km smer Praha -- provoz 1 pruhem"
56 66 1366 6997.24 117.132 "D1 66..56km smer Praha"
49 56 1119 4030.72 116.6 "D1 56..49km smer Praha"
41 49 850 5325.86 76.6073 "D1 49..41km smer Praha -- provoz 1 pruhem"
34 41 785 2592.33 127.183 "D1 41..34km smer Praha"
29 34 731 1734.64 126.424 "D1 34..29km smer Praha"
21 29 651 2465.95 126.718 "D1 29..21km smer Praha"
15 21 575 1618.59 127.889 "D1 21..15km smer Praha"
12 15 540 756.716 128.45 "D1 15..12km smer Praha"
10 12 4039 3831.38 126.503 "D1 12..10km smer Praha"
8 10 7682 7276.88 126.681 "D1 10..8km smer Praha"
6 8 10910 10332.5 126.707 "D1 8..6km smer Praha"
2 6 13670 25902.1 126.661 "D1 6..2km smer Praha"
0 2 6667 6293.47 127.122 "D1 2..0km smer Praha"


#od do pocet min kmh
Olomouc
0 2 0 0 0 "D1 0..2km smer Olomouc"
2 6 0 0 0 "D1 2..6km smer Olomouc"
6 8 1916 1823.62 126.079 "D1 6..8km smer Olomouc"
8 10 3439 3261.85 126.517 "D1 8..10km smer Olomouc"
10 12 4531 4282.27 126.97 "D1 10..12km smer Olomouc"
12 15 4596 6534.67 126.599 "D1 12..15km smer Olomouc"
15 21 4475 12697.1 126.88 "D1 15..21km smer Olomouc"
21 29 4583 17365.7 126.677 "D1 21..29km smer Olomouc"
29 34 4364 10322.1 126.835 "D1 29..34km smer Olomouc"
34 41 4143 13713.3 126.889 "D1 34..41km smer Olomouc"
41 49 3779 24316.2 74.5971 "D1 41..49km smer Olomouc -- provoz 1 pruhem"
49 56 3619 12975.7 117.141 "D1 49..56km smer Olomouc"
56 66 3408 17449.3 117.185 "D1 56..66km smer Olomouc"
66 75 3098 22311.2 74.9811 "D1 66..75km smer Olomouc -- provoz 1 pruhem"
75 81 2977 8470.16 126.529 "D1 75..81km smer Olomouc"
81 90 2793 11845 127.33 "D1 81..90km smer Olomouc"
90 104 2510 16597.3 127.032 "D1 90..104km smer Olomouc"
104 112 2339 8835.98 127.062 "D1 104..112km smer Olomouc"
112 119 2714 9025.33 126.298 "D1 112..119km smer Olomouc"
119 134 1930 13636.9 127.375 "D1 119..134km smer Olomouc"
134 141 1711 5650.57 127.177 "D1 134..141km smer Olomouc"
141 146 1622 3810.87 127.687 "D1 141..146km smer Olomouc"
146 153 1518 5033.58 126.661 "D1 146..153km smer Olomouc"
153 162 1285 5450.13 127.318 "D1 153..162km smer Olomouc"
162 168 1194 3373.44 127.419 "D1 162..168km smer Olomouc"
168 178 1057 4962.9 127.788 "D1 168..178km smer Olomouc"
178 182 1009 1902.17 127.307 "D1 178..182km smer Olomouc"
182 190 887 3357.03 126.826 "D1 182..190km smer Olomouc"
190 194 2544 4822.92 126.596 "D1 190..194km smer Olomouc"
194 196 3731 3513.3 127.436 "D1 194..196km smer Olomouc"
196 201 4543 10712.6 127.225 "D1 196..201km smer Olomouc"
201 203 4979 4704.97 126.989 "D1 201..203km smer Olomouc"
203 210 4851 17427.3 116.91 "D1 203..210km smer Olomouc"
210 213 3397 5745.49 106.424 "D1 210..213km smer Olomouc"
213 216 3294 7971.36 74.3813 "D1 213..216km smer Olomouc -- provoz 1 pruhem"
216 226 1701 13568.3 75.2192 "D1 216..226km smer Olomouc -- provoz 1 pruhem"
226 230 1869 3837.63 116.885 "D1 226..230km smer Olomouc"
230 236 1996 5653.55 127.099 "D1 230..236km smer Olomouc"
236 244 1707 6435.36 127.322 "D1 236..244km smer Olomouc"
244 253 1413 5983.32 127.525 "D1 244..253km smer Olomouc"
253 258 1770 4201.82 126.374 "D1 253..258km smer Olomouc"
258 260 1553 1467.69 126.975 "D1 258..260km smer Olomouc"
260 265 1315 3110.5 126.828 "D1 260..265km smer Olomouc"
265 308 949 19231.3 127.314 "D1 265..308km smer Olomouc"
308 311 925 1310.43 127.058 "D1 308..311km smer Olomouc"
311 321 1623 7689.78 126.636 "D1 311..321km smer Olomouc"
321 330 1522 6511.25 126.225 "D1 321..330km smer Olomouc"
330 336 734 2079.24 127.085 "D1 330..336km smer Olomouc"
336 342 687 1938.76 127.566 "D1 336..342km smer Olomouc"
342 349 627 2079.49 126.637 "D1 342..349km smer Olomouc"
349 354 592 1407.21 126.207 "D1 349..354km smer Olomouc"
354 357 1622 2307.88 126.506 "D1 354..357km smer Olomouc"
357 361 2705 5156.4 125.902 "D1 357..361km smer Olomouc"
361 365 2100 3963.55 127.159 "D1 361..365km smer Olomouc"
365 370 1503 3541.25 127.328 "D1 365..370km smer Olomouc"
370 376 930 2641.12 126.764 "D1 370..376km smer Olomouc"


