#od do pocet min kmh
Praha
190 194 29106 55117.2 126.738 "D1 190..194km smer Olomouc"
194 196 30557 28965.5 126.593 "D1 194..196km smer Olomouc"
196 201 30136 71423.3 126.581 "D1 196..201km smer Olomouc"
201 203 28095 26578.8 126.846 "D1 201..203km smer Olomouc"
203 210 24164 87003.6 116.649 "D1 203..210km smer Olomouc"
210 213 19093 32265.7 106.514 "D1 210..213km smer Olomouc"
213 216 19045 46410.9 73.8641 "D1 213..216km smer Olomouc -- provoz 1 pruhem"
216 226 13964 112312 74.5992 "D1 216..226km smer Olomouc -- provoz 1 pruhem"
226 230 14631 30151.9 116.458 "D1 226..230km smer Olomouc"
230 236 15238 43306.1 126.672 "D1 230..236km smer Olomouc"
236 244 14773 55897 126.859 "D1 236..244km smer Olomouc"
244 253 14252 60735.1 126.716 "D1 244..253km smer Olomouc"
253 258 14878 35156.1 126.96 "D1 253..258km smer Olomouc"
258 260 14249 13452.4 127.106 "D1 258..260km smer Olomouc"
260 265 13592 32214.3 126.577 "D1 260..265km smer Olomouc"
265 308 13744 278800 127.186 "D1 265..308km smer Olomouc"
308 311 14240 20217.2 126.783 "D1 308..311km smer Olomouc"
311 321 15764 74709.9 126.602 "D1 311..321km smer Olomouc"
321 330 15643 66691.5 126.661 "D1 321..330km smer Olomouc"
330 336 13609 38715.6 126.544 "D1 330..336km smer Olomouc"
336 342 14279 40527.2 126.839 "D1 336..342km smer Olomouc"
342 349 14986 49608.2 126.877 "D1 342..349km smer Olomouc"
349 354 15655 37058.9 126.731 "D1 349..354km smer Olomouc"
354 357 12554 17817.5 126.826 "D1 354..357km smer Olomouc"
357 361 14809 28044.7 126.732 "D1 357..361km smer Olomouc"
361 365 12901 24444.7 126.663 "D1 361..365km smer Olomouc"
365 370 10945 25859 126.977 "D1 365..370km smer Olomouc"
370 376 9115 25834.3 127.017 "D1 370..376km smer Olomouc"


