24 336 342 183 518.199 127.133 "D1 342..336km smer Praha"
25 336 342 86 244.814 126.463 "D1 342..336km smer Praha"
26 336 342 86 247.791 124.944 "D1 342..336km smer Praha"
15 330 336 804 2280.07 126.944 "D1 336..330km smer Praha"
16 330 336 1185 3346.3 127.484 "D1 336..330km smer Praha"
17 330 336 1219 3453.1 127.086 "D1 336..330km smer Praha"
18 330 336 985 2817.39 125.861 "D1 336..330km smer Praha"
19 330 336 754 2133.38 127.235 "D1 336..330km smer Praha"
20 330 336 461 1300.56 127.606 "D1 336..330km smer Praha"
21 330 336 251 718.388 125.782 "D1 336..330km smer Praha"
22 330 336 311 887.865 126.1 "D1 336..330km smer Praha"
23 330 336 300 857.221 125.989 "D1 336..330km smer Praha"
24 330 336 182 521.18 125.715 "D1 336..330km smer Praha"
25 330 336 87 239.017 131.037 "D1 336..330km smer Praha"
26 330 336 88 257.999 122.791 "D1 336..330km smer Praha"
15 321 330 539 2283.32 127.472 "D1 330..321km smer Praha"
16 321 330 885 3775.55 126.578 "D1 330..321km smer Praha"
17 321 330 898 3838.34 126.336 "D1 330..321km smer Praha"
18 321 330 765 3331.75 123.989 "D1 330..321km smer Praha"
19 321 330 562 2370.04 128.049 "D1 330..321km smer Praha"
20 321 330 335 1445.92 125.111 "D1 330..321km smer Praha"
21 321 330 206 876.774 126.874 "D1 330..321km smer Praha"
22 321 330 212 881.037 129.938 "D1 330..321km smer Praha"
23 321 330 223 949.771 126.788 "D1 330..321km smer Praha"
24 321 330 248 1063.21 125.958 "D1 330..321km smer Praha"
25 321 330 132 558.432 127.643 "D1 330..321km smer Praha"
26 321 330 127 552.392 124.151 "D1 330..321km smer Praha"
15 311 321 472 2223.68 127.356 "D1 321..311km smer Praha"
16 311 321 873 4091.98 128.006 "D1 321..311km smer Praha"
17 311 321 908 4318.73 126.148 "D1 321..311km smer Praha"
18 311 321 781 3696.01 126.785 "D1 321..311km smer Praha"
19 311 321 583 2745.25 127.42 "D1 321..311km smer Praha"
20 311 321 347 1658.84 125.51 "D1 321..311km smer Praha"
21 311 321 216 1025.03 126.436 "D1 321..311km smer Praha"
22 311 321 202 951.299 127.405 "D1 321..311km smer Praha"
23 311 321 229 1082.85 126.888 "D1 321..311km smer Praha"
24 311 321 240 1146.33 125.618 "D1 321..311km smer Praha"
25 311 321 151 715.006 126.712 "D1 321..311km smer Praha"
26 311 321 118 572.964 123.568 "D1 321..311km smer Praha"
