#od do pocet min kmh
Praha
196 201 30418 71931.5 126.862 "D1 196..201km smer Olomouc"
201 203 31409 29724.6 126.8 "D1 201..203km smer Olomouc"
203 210 31577 113771 116.57 "D1 203..210km smer Olomouc"
210 213 31179 52923.6 106.044 "D1 210..213km smer Olomouc"
213 216 30935 75111.7 74.1336 "D1 213..216km smer Olomouc -- provoz 1 pruhem"
216 226 29973 241623 74.4291 "D1 216..226km smer Olomouc -- provoz 1 pruhem"
226 230 29820 61420.9 116.521 "D1 226..230km smer Olomouc"
230 236 29597 84102.6 126.689 "D1 230..236km smer Olomouc"
236 244 29236 110636 126.842 "D1 236..244km smer Olomouc"
244 253 28867 122895 126.842 "D1 244..253km smer Olomouc"
253 258 28628 67697.7 126.864 "D1 253..258km smer Olomouc"
258 260 28530 26971.5 126.934 "D1 258..260km smer Olomouc"
260 265 28299 66859.4 126.978 "D1 260..265km smer Olomouc"
265 308 26664 541902 126.948 "D1 265..308km smer Olomouc"
308 311 26631 37834.6 126.698 "D1 308..311km smer Olomouc"
311 321 120 575.541 125.1 "D1 311..321km smer Olomouc"
321 330 117 506.579 124.719 "D1 321..330km smer Olomouc"
330 336 112 321.574 125.383 "D1 330..336km smer Olomouc"
336 342 224 628.449 128.316 "D1 336..342km smer Olomouc"
342 349 330 1100.26 125.97 "D1 342..349km smer Olomouc"
349 354 452 1067.73 126.999 "D1 349..354km smer Olomouc"
354 357 381 542.1 126.508 "D1 354..357km smer Olomouc"
357 361 336 619.574 130.154 "D1 357..361km smer Olomouc"
361 365 250 473.558 126.701 "D1 361..365km smer Olomouc"
365 370 169 395.812 128.091 "D1 365..370km smer Olomouc"
370 376 89 257.524 124.416 "D1 370..376km smer Olomouc"


