#od do pocet min kmh
Praha
203 210 4030 14495.9 116.764 "D1 203..210km smer Olomouc"
210 213 2711 4575.27 106.656 "D1 210..213km smer Olomouc"
213 216 2585 6228.48 74.7052 "D1 213..216km smer Olomouc -- provoz 1 pruhem"
216 226 1208 9654.87 75.0709 "D1 216..226km smer Olomouc -- provoz 1 pruhem"
226 230 1319 2704.28 117.059 "D1 226..230km smer Olomouc"
230 236 1412 4024.88 126.295 "D1 230..236km smer Olomouc"
236 244 1091 4106.18 127.535 "D1 236..244km smer Olomouc"
244 253 832 3520.89 127.604 "D1 244..253km smer Olomouc"
253 258 1055 2512.83 125.953 "D1 253..258km smer Olomouc"
258 260 882 836.374 126.546 "D1 258..260km smer Olomouc"
260 265 665 1560.74 127.824 "D1 260..265km smer Olomouc"
265 308 104 1883.82 142.434 "D1 265..308km smer Olomouc"
308 311 79 108.519 131.037 "D1 308..311km smer Olomouc"
311 321 674 3188.65 126.825 "D1 311..321km smer Olomouc"
321 330 614 2606.24 127.218 "D1 321..330km smer Olomouc"
330 336 1 1.98204 181.631 "D1 330..336km smer Olomouc"
336 342 0 0 0 "D1 336..342km smer Olomouc"
342 349 0 0 0 "D1 342..349km smer Olomouc"
349 354 0 0 0 "D1 349..354km smer Olomouc"
354 357 1202 1718.75 125.882 "D1 354..357km smer Olomouc"
357 361 2145 4044.66 127.279 "D1 357..361km smer Olomouc"
361 365 1608 3056.51 126.262 "D1 361..365km smer Olomouc"
365 370 1079 2552.36 126.824 "D1 365..370km smer Olomouc"
370 376 603 1727.81 125.639 "D1 370..376km smer Olomouc"


