#od do pocet min kmh
Praha
196 201 230 3841.04 17.9639 "D1 196..201km smer Olomouc"
201 203 503 3249.64 18.5744 "D1 201..203km smer Olomouc"
203 210 1605 12036.1 56.0066 "D1 203..210km smer Olomouc"
210 213 1086 5130.42 38.1022 "D1 210..213km smer Olomouc"
213 216 1071 2581.62 74.6741 "D1 213..216km smer Olomouc -- provoz 1 pruhem"
216 226 565 4506.08 75.2317 "D1 216..226km smer Olomouc -- provoz 1 pruhem"
226 230 875 1801.16 116.592 "D1 226..230km smer Olomouc"
230 236 1138 3204.43 127.848 "D1 230..236km smer Olomouc"
236 244 832 3145.65 126.956 "D1 236..244km smer Olomouc"
244 253 523 2240.54 126.05 "D1 244..253km smer Olomouc"
253 258 1139 2680.1 127.495 "D1 253..258km smer Olomouc"
258 260 826 776.296 127.683 "D1 258..260km smer Olomouc"
260 265 505 1187.22 127.609 "D1 260..265km smer Olomouc"
265 308 433 8823.89 126.604 "D1 265..308km smer Olomouc"
308 311 429 613.491 125.87 "D1 308..311km smer Olomouc"
311 321 1620 7683.79 126.5 "D1 311..321km smer Olomouc"
321 330 1572 6649.38 127.663 "D1 321..330km smer Olomouc"
330 336 386 1101.86 126.115 "D1 330..336km smer Olomouc"
336 342 377 1074.15 126.351 "D1 336..342km smer Olomouc"
342 349 358 1208.36 124.433 "D1 342..349km smer Olomouc"
349 354 308 3039.83 30.3965 "D1 349..354km smer Olomouc"
354 357 1878 4410.03 76.6525 "D1 354..357km smer Olomouc"
357 361 3575 6778.44 126.578 "D1 357..361km smer Olomouc"
361 365 2731 5184.79 126.416 "D1 361..365km smer Olomouc"
365 370 1925 4567.47 126.438 "D1 365..370km smer Olomouc"
370 376 1163 3301.06 126.832 "D1 370..376km smer Olomouc"


